ID,TITLE,DESCRIPTION,DURATION,STATUS,DATE PUBLISHED,KEYWORDS,VIDIQ SCORE,VIEWS,YT LIKES,YT COMMENTS,DESC LINK COUNT,DESC WORD COUNT,CREATOR SUGGESTED,ENGAGEMENT RATE
R-FGx_PErXE,ನಮ್ಮ ಮನೆಯಲ್ಲಿ ನಾವೇನು ಸಂಗ್ರಹಿಸಬೇಕು.,,01:00,public,8/30/2022,,41.42447931860512,14344,1.1K,6,0,0,-,0
YmtHKCSGKp4,ನಮ್ಮ ಮನೆಯೊಳಗೆ ಆನಂದವಾಗಿರಬೇಕಾದರೆ ಇವೆರಡು ಇರಲೆಬೇಕು.,BOOKS ARE  AVAILABLE IN ONLINE (AMEZON & WEBSITE) LINKS ARE  GIVEN BELOW WEBSITE  - https://www.jnanayogashrama.org AMEZON - https://amzn.eu/d/cJtQoa3,16:27,public,8/29/2022,,60.42819844269259,1157622,11K,272,2,18,-,0
7AQEUjGB2ec,ಮನುಷ್ಯನೇ ಇದನ್ನಾದರೂ ಕೇಳಿ ಜಾಣನಾಗು?,BOOKS ARE  AVAILABLE IN ONLINE (AMEZON & WEBSITE) LINKS ARE  GIVEN BELOW WEBSITE  - https://www.jnanayogashrama.org AMEZON - https://amzn.eu/d/cJtQoa3,12:38,public,8/26/2022,,52.48735432865701,184823,1.9K,70,2,18,-,0
7oWetGUxC_g,ಜೀವನವೆಂಬ ತೋಟವನ್ನು ಹೇಗೆ ಬೆಳೆಸಬೇಕು?,BOOKS ARE  AVAILABLE IN ONLINE (AMEZON & WEBSITE) LINKS ARE  GIVEN BELOW WEBSITE  - https://www.jnanayogashrama.org AMEZON - https://amzn.eu/d/cJtQoa3,14:49,public,8/24/2022,,46.04255269160006,41693,688,26,2,18,-,1
TCjWhXRlU08,LIVE-ಪೂಜ್ಯ ಶ್ರೀ ಸಿದ್ದೇಶ್ವರ ಸ್ವಾಮೀಜಿಯವರ ಆಧ್ಯಾತ್ಮಿಕ ಪ್ರವಚನ (23-08-2022),ಸ್ಥಳ :-  ಜ್ಞಾನಯೋಗಾಶ್ರಮ ವಿಜಯಪುರ,56:04,public,8/23/2022,,47.2500795201596,55110,935,53,0,4,-,1
bhkslEdTj5Q,LIVE-ಜ್ಞಾನಯೋಗಾಶ್ರಮ ವಿಜಯಪುರದಲ್ಲಿ ಶ್ರಾವಣ ಮಾಸದ ಕೊನೆಯ ಸೋಮವಾರದ ನಿಮಿತ್ಯ ವಿಶೇಷ ಕಾರ್ಯಕ್ರಮ.,ಸ್ಥಳ :-  ಜ್ಞಾನಯೋಗಾಶ್ರಮ ವಿಜಯಪುರ,01:13:25,public,8/22/2022,,44.186471947767046,27153,457,22,0,4,-,0
G6wj9LUAx4k,LIVE - ಪೂಜ್ಯ ಶ್ರೀ ಸಿದ್ಧೇಶ್ವರ ಸ್ವಾಮೀಜಿಯವರ ಆಧ್ಯಾತ್ಮಿಕ  ಪ್ರವಚನ (21-08-2022),ಸ್ಥಳ :-  ಜ್ಞಾನಯೋಗಾಶ್ರಮ ವಿಜಯಪುರ,37:23,public,8/21/2022,,46.12501644595985,42495,774,55,0,4,-,0
2x3GlGi7MF8,ನಮ್ಮ ಜೀವನವನ್ನು ಯಾವುದರಲ್ಲಿ ಮರೆತಿದ್ದೇವೆ?,,08:35,public,8/20/2022,,40.732640534180874,12225,236,6,0,0,-,1
ZDYP5oU3JEA,ಇರುವುದೆಲ್ಲವೂ ಚೆನ್ನಾಗಿದೆ.,,00:47,public,8/20/2022,,43.02226256058525,20749,1.7K,18,0,0,-,0
ZuJhmFqt4Q4,#ಪೂಜ್ಯ ಶ್ರೀ ಸಿದ್ಧೇಶ್ವರ ಸ್ವಾಮೀಜಿಯವರ ಆಧ್ಯಾತ್ಮಿಕ  ಪ್ರವಚನ (20-08-2022),ಸ್ಥಳ :-  ಜ್ಞಾನಯೋಗಾಶ್ರಮ ವಿಜಯಪುರ,36:50,public,8/20/2022,,46.92860890566577,51165,775,53,0,4,-,0
nEjMMxQ2OYM,# ಸೂರ್ಯನು ಹೇಗೆ ದೇವರು?‌‌       (ಇವತ್ತಿನ ಪ್ರವಚನದ ತಾತ್ಪರ್ಯ),,04:49,public,8/19/2022,,41.33915806543021,14064,313,12,0,0,-,0
q34RdFaY5RU,LIVE - ಪೂಜ್ಯ ಶ್ರೀ ಸಿದ್ಧೇಶ್ವರ ಸ್ವಾಮೀಜಿಯವರ ಆಧ್ಯಾತ್ಮಿಕ  ಪ್ರವಚನ (19-08-2022),ಸ್ಥಳ :-  ಜ್ಞಾನಯೋಗಾಶ್ರಮ ವಿಜಯಪುರ,51:32,public,8/19/2022,,46.53247790438866,46690,870,40,0,4,-,0
H-rU1WOd-gI,LIVE - ಪೂಜ್ಯ ಶ್ರೀ ಸಿದ್ಧೇಶ್ವರ ಸ್ವಾಮೀಜಿಯವರ ಆಧ್ಯಾತ್ಮಿಕ  ಪ್ರವಚನ (18-08-2022),ಸ್ಥಳ :-  ಜ್ಞಾನಯೋಗಾಶ್ರಮ ವಿಜಯಪುರ,44:55,public,8/18/2022,,46.74598478531123,49051,802,51,0,4,-,0
IHfKxWUkSGo,LIVE - ಪೂಜ್ಯ ಶ್ರೀ ಸಿದ್ಧೇಶ್ವರ ಸ್ವಾಮೀಜಿಯವರ ಆಧ್ಯಾತ್ಮಿಕ  ಪ್ರವಚನ  (17-08-2022),ಸ್ಥಳ :-  ಜ್ಞಾನಯೋಗಾಶ್ರಮ ವಿಜಯಪುರ,50:25,public,8/17/2022,,45.90127219217954,40354,787,59,0,4,-,0
aLkLj1VLwpQ,LIVE - ಪೂಜ್ಯ ಶ್ರೀ ಸಿದ್ಧೇಶ್ವರ ಸ್ವಾಮೀಜಿಯವರ ಆಧ್ಯಾತ್ಮಿಕ  ಪ್ರವಚನದ ಉದ್ಘಾಟನಾ ಕಾರ್ಯಕ್ರಮ. (16-08-2022),ಸ್ಥಳ :-  ಜ್ಞಾನಯೋಗಾಶ್ರಮ ವಿಜಯಪುರ,01:01:10,public,8/16/2022,,42.28000508395745,17479,314,19,0,4,-,0
aCWCOkj75fc,LIVE - ಜ್ಞಾನಯೋಗಾಶ್ರಮ ವಿಜಯಪುರದಲ್ಲಿ ಸ್ವಾತಂತ್ರ್ಯದ ಅಮೃತ ಮಹೋತ್ಸವ ಕಾರ್ಯಕ್ರಮ.,ಸ್ಥಳ :-  ಜ್ಞಾನಯೋಗಾಶ್ರಮ ವಿಜಯಪುರ,02:15:16,public,8/14/2022,,46.32766435925605,44532,821,40,0,4,-,0
iZVPbYgximU,ಮನುಷ್ಯನೇ ಜೀವನದಲ್ಲಿ ಈ 5 ಕೆಲಸಗಳನ್ನು  ಮಾಡಬೇಡ,,24:44,public,8/13/2022,,58.5645942948423,752604,7.7K,216,0,0,-,0
7prAQsj78Y0,ಜಗತ್ತಿನಲ್ಲಿ ಇರುವುದನೆಲ್ಲಾ ತಲೆಗೆ ಹಾಕಿಕೊಳ್ಳಬಾರದು ಏಕೆ?,,10:03,public,8/10/2022,,48.06228888874783,66486,1.2K,51,0,0,-,0
VrfR9KAnHF8,ನಾವು ಏನನ್ನು ತಿಳಿದುಕೊಂಡು ಬದುಕಬೇಕಾಗಿದೆ ?,BOOKS ARE  AVAILABLE IN ONLINE (AMEZON & WEBSITE) LINKS ARE  GIVEN BELOW WEBSITE  - https://www.jnanayogashrama.org AMAZON - https://amzn.eu/d/cJtQoa3,17:14,public,8/8/2022,,51.17464123003077,136469,1.6K,56,2,18,-,1
hEmYDxNSPIw,ನಾವು ಯಾವುದರ ಕಡೆ ಲಕ್ಷ್ಯ ಕೊಡುವುದನ್ನು ಮರೆತಿದ್ದೇವೆ?,BOOKS ARE  AVAILABLE IN ONLINE (AMEZON & WEBSITE) LINKS ARE  GIVEN BELOW WEBSITE  - https://www.jnanayogashrama.org AMEZON - https://amzn.eu/d/cJtQoa3,11:57,public,8/6/2022,,48.938010834581526,81396,945,34,2,18,-,0
LfHOYffNjV4,ಬರುತ್ತೆ ಅಂದರೇ ಬಿಡಲ್ಲ,,00:46,public,8/4/2022,,43.45578986090797,22935,1.3K,16,0,0,-,0
D97nHvvhkIU,ಯಾರಿಂದಲೂ ಅತಿಯಾದ ನಿರೀಕ್ಷೆ ಪಡಬಾರದು ಏಕೆ ?,,15:11,public,8/3/2022,,57.6696436768135,612018,6.7K,203,0,0,-,0
_Nomk-c4Xlc,ನಾವೆಲ್ಲರೂ ಎಂತಹ ಪೂಜೆ ಮಾಡಬೇಕು?,BOOKS ARE  SALE ON ONLINE (AMAZON & WEBSITE) LINKS ARE  GIVEN BELOW WEBSITE  - https://www.jnanayogashrama.org AMAZON - https://amzn.eu/d/cJtQoa3,18:43,public,8/1/2022,,53.51393686833571,234297,2.6K,87,2,18,-,1
ucSu1H1E9Is,ಇದೇ ಭಾರತ ದೇಶದ ಸಂಪತ್ತು!,,00:42,public,8/1/2022,,44.20650941467993,27279,1.5K,10,0,0,-,3
tn8Ggw8eXJk,ಗುರುಪೂರ್ಣಿಮಾ  2022 ಪೂಜ್ಯ ಶ್ರೀ ಸಿದ್ಧೇಶ್ವರ ಸ್ವಾಮೀಜಿಯವರಿಂದ ಅಭಿನಂದನಾ ಆಶೀರ್ವಚನ.,,43:49,public,7/31/2022,,50.85846257670029,126855,1.5K,79,0,0,-,0
3oie-iH0FJQ,ನಾವು ಮಾಡುವ ಕೆಲಸದಲ್ಲಿ  ಉತ್ಸಾಹ ಹೇಗಿರಬೇಕು?,BOOKS ARE  SALE ON ONLINE (AMAZON & WEBSITE) LINKS ARE  GIVEN BELOW WEBSITE  - https://www.jnanayogashrama.org AMAZON - https://amzn.eu/d/cJtQoa3,12:51,public,7/30/2022,,44.10294448213875,26634,545,19,2,18,-,0
YG1bAh-a-y4,Live-ಜ್ಞಾನಯೋಗಾಶ್ರಮ ವಿಜಯಪುರದಲ್ಲಿ ಸ್ವಾತಂತ್ರ್ಯೋತ್ಸವದ ಅಮೃತ ಮಹೋತ್ಸವ ಕಾರ್ಯಕ್ರಮ .,"ವಿಶೇಷ ಉಪನ್ಯಾಸ :   # ಶ್ರೀಯುತ  ಶಂಕರ ಬಿದರಿ   ನಿವೃತ್ತ ಪೊಲೀಸ್ ಮಹಾ ನಿರ್ದೇಶಕರು, ಕರ್ನಾಟಕ ಸರ್ಕಾರ.  ಸ್ಥಳ : ಜ್ಞಾನಯೋಗಾಶ್ರಮ ವಿಜಯಪುರ.",01:42:03,public,7/30/2022,,42.388090566703525,17921,439,14,0,17,-,2
yeFC5ZKpGs4,Live-ಜ್ಞಾನಯೋಗಾಶ್ರಮ ವಿಜಯಪುರದಲ್ಲಿ ಶ್ರಾವಣ ಮಾಸದ ನಿಮಿತ್ಯವಾಗಿ ಪ್ರವಚನದ ಉದ್ಘಾಟನಾ ಸಮಾರಂಭ.,ಸ್ಥಳ : ಜ್ಞಾನಯೋಗಾಶ್ರಮ ವಿಜಯಪುರ  #ಶರಣೆ ಪೂಜ್ಯ ಶ್ರೀ ಯೋಗೇಶ್ವರಿ ತಾಯಿ ಮಾತೋಶ್ರೀ  ಆರೂಢಾಶ್ರಮ ಬುರಣಾಪೂರ.,36:38,public,7/29/2022,,45.421291160130565,36118,495,17,0,12,-,0
wkeQ_ZzwreQ,Live-ಜ್ಞಾನಯೋಗಾಶ್ರಮ ವಿಜಯಪುರದಲ್ಲಿ ಶ್ರಾವಣ ಮಾಸದ ನಿಮಿತ್ಯವಾಗಿ ಪ್ರವಚನದ ಉದ್ಘಾಟನಾ ಸಮಾರಂಭ.,ಸ್ಥಳ : ಜ್ಞಾನಯೋಗಾಶ್ರಮ ವಿಜಯಪುರ,25:48,public,7/29/2022,,40.2122314087237,10840,166,6,0,4,-,0
0xk7B2CnkOA,ಸವಿಯೆಂಬುದು ಸ್ವಂತದರಲ್ಲಿ ಹೇಗೆ ಇರುವುದು?,BOOKS ARE  SALE IN ONLINE (AMEZON & WEBSITE) LINKS ARE  GIVEN BELOW WEBSITE  - https://www.jnanayogashrama.org AMEZON - https://amzn.eu/d/cJtQoa3,16:22,public,7/27/2022,,45.54753223543982,37187,611,22,2,18,-,0
b9m7yrl_XkI,ನಾವೆಲ್ಲರೂ ಎಂತಹ ಕುದುರೆಯ ರಥದಲ್ಲಿ ಕುಳಿತಿದ್ದೇವೆ?,BOOKS ARE  SALE IN ONLINE (AMEZON & WEBSITE) LINKS ARE  GIVEN BELOW WEBSITE  - https://www.jnanayogashrama.org AMEZON - https://amzn.eu/d/cJtQoa3,10:47,public,7/24/2022,,44.44029148065343,28793,558,27,2,18,-,0
CNXCFQK1M80,ಬೇರೆಯವರನ್ನು ನೋಡಿ ನಾವೇನು ಮಾಡಬಾರದು ಏಕೆ ?,BOOKS ARE  SALE IN ONLINE (AMEZON & WEBSITE) LINKS ARE  GIVEN BELOW WEBSITE  - https://www.jnanayogashrama.org AMEZON - https://amzn.eu/d/cJtQoa3,14:21,public,7/20/2022,,51.151969309751934,135756,1.7K,42,2,18,-,0
AhEnHXSSByE,ನಮ್ಮ ಜೀವನ ನಾವೇ ಕಟ್ಕೊಬೇಕು.,BOOKS ARE  SALE IN ONLINE (AMEZON & WEBSITE) LINKS ARE  GIVEN BELOW WEBSITE  - https://www.jnanayogashrama.org AMEZON - https://amzn.eu/d/cJtQoa3,00:41,public,7/19/2022,,41.89897558166483,16006,881,6,2,18,-,0
ydBVL0lHvhc,ವಿಜಯಪುರದ ಜ್ಞಾನಯೋಗಾಶ್ರಮದಲ್ಲಿ ಚಾಣಕ್ಯ ಕರಿಯರ್ ಅಕಾಡೆಮಿ ಕಾರ್ಯಕ್ರಮ-2022.,BOOKS ARE  SALE IN ONLINE (AMEZON & WEBSITE) LINKS ARE  GIVEN BELOW WEBSITE  - https://www.jnanayogashrama.org AMEZON - https://amzn.eu/d/cJtQoa3,56:28,public,7/17/2022,,45.32655335112046,35336,857,52,2,18,-,0
HE8ufQmOR_Y,ಮನುಷ್ಯನು ಎಂತಹವರ ಸಂಗ ಮಾಡಬೇಕಾಗಿದೆ?,BOOKS ARE  SALE IN ONLINE (AMAZON & WEBSITE) LINKS ARE  GIVEN BELOW WEBSITE  - https://www.jnanayogashrama.org AMAZON - https://amzn.eu/d/cJtQoa3,17:03,public,7/16/2022,,53.22787568378881,219312,2.6K,61,2,18,-,0
4UujBZFuo3Y,ನೀ ಇದ್ದಂಗ ಇರು‌.,,00:43,public,7/16/2022,,49.54391103413197,93627,4.4K,31,0,0,-,0
SUvmFfaFkng,ಎಲ್ಲದಕ್ಕೂ ಪರಿಹಾರ ಪ್ರವಚನ,,00:35,public,7/15/2022,,50.50774410423098,116981,Like,31,0,0,-,0
2ystrHcK0bI,Live-ಗುರುಪೂರ್ಣಿಮೆ ಮಹೋತ್ಸವ-2022,ಸ್ಥಳ : ಜ್ಞಾನಯೋಗಾಶ್ರಮ ವಿಜಯಪುರ,33:04,public,7/13/2022,,41.58093316475845,14872,286,22,0,4,-,0
z2xpp0tsJqs,Live-ಗುರುಪೂರ್ಣಿಮೆ ಮಹೋತ್ಸವ-2022,ಸ್ಥಳ : ಜ್ಞಾನಯೋಗಾಶ್ರಮ ವಿಜಯಪುರ,01:51:56,public,7/13/2022,,39.69546353597221,9620,195,6,0,4,-,0
0QWtETZzZbM,Live-ಗುರುಪೂರ್ಣಿಮೆಯ ನಿಮಿತ್ಯವಾಗಿ ಗುರುಸ್ಮರಣೋತ್ಸವ,ಜ್ಞಾನಯೋಗಾಶ್ರಮ ವಿಜಯಪುರದಲ್ಲಿ ದಿನಾಂಕ 12-07-2022 ರಿಂದ ವೇದಾಂತ ಕೇಸರಿ ಶ್ರೀ ಮಲ್ಲಿಕಾರ್ಜುನ ಶಿವಯೋಗಿಗಳವರ ಪ್ರವಚನದ ಧ್ವನಿಸುರುಳಿ ಪ್ರಸಾರ,02:30:42,public,7/12/2022,,40.6377893072564,11960,243,16,0,13,-,0
9UconbuvTEQ,Live-ಗುರುಪೂರ್ಣಿಮೆಯ ನಿಮಿತ್ಯವಾಗಿ ಗುರುಸ್ಮರಣೋತ್ಸವ,ಜ್ಞಾನಯೋಗಾಶ್ರಮ ವಿಜಯಪುರದಲ್ಲಿ ದಿನಾಂಕ 12-07-2022 ರಿಂದ ವೇದಾಂತ ಕೇಸರಿ ಶ್ರೀ ಮಲ್ಲಿಕಾರ್ಜುನ ಶಿವಯೋಗಿಗಳವರ ಪ್ರವಚನದ ಧ್ವನಿಸುರುಳಿ ಪ್ರಸಾರ.,01:17:24,public,7/12/2022,,36.222424388257515,4312,112,9,0,13,-,0
1ZlyqnHswWc,ನಾವು ಮಾಡುವ ಕೆಲಸ ಹೇಗಿರಬೇಕು?,,17:23,public,7/11/2022,,54.42235453675504,289015,2.6K,60,0,0,-,0
R-glnTctAck,Live-ಗುರುಪೂರ್ಣಿಮೆಯ ನಿಮಿತ್ಯವಾಗಿ ಗುರುಸ್ಮರಣೋತ್ಸವ,ಜ್ಞಾನಯೋಗಾಶ್ರಮ ವಿಜಯಪುರದಲ್ಲಿ ದಿನಾಂಕ 12-07-2022 ರಿಂದ ವೇದಾಂತ ಕೇಸರಿ ಶ್ರೀ ಮಲ್ಲಿಕಾರ್ಜುನ ಶಿವಯೋಗಿಗಳವರ ಪ್ರವಚನದ ಧ್ವನಿಸುರುಳಿ ಪ್ರಸಾರ,01:20:07,public,7/11/2022,,37.056958064540524,5229,59,2,0,13,-,0
9OQ3rhkxFQk,Live-ಗುರುಪೂರ್ಣಿಮೆಯ ನಿಮಿತ್ಯವಾಗಿ ಗುರುಸ್ಮರಣೋತ್ಸವ,ಜ್ಞಾನಯೋಗಾಶ್ರಮ ವಿಜಯಪುರದಲ್ಲಿ ದಿನಾಂಕ 12-07-2022 ರಿಂದ ವೇದಾಂತ ಕೇಸರಿ ಶ್ರೀ ಮಲ್ಲಿಕಾರ್ಜುನ ಶಿವಯೋಗಿಗಳವರ ಪ್ರವಚನದ ಧ್ವನಿಸುರುಳಿ ಪ್ರಸಾರ.,01:07:50,public,7/11/2022,,35.058188249686246,3295,83,5,0,13,-,0
OiAAyjZtc0U,Live-ಗುರುಪೂರ್ಣಿಮೆಯ ನಿಮಿತ್ಯವಾಗಿ ಗುರುಸ್ಮರಣೋತ್ಸವ,ಜ್ಞಾನಯೋಗಾಶ್ರಮ ವಿಜಯಪುರದಲ್ಲಿ ದಿನಾಂಕ 12-07-2022 ರಿಂದ ವೇದಾಂತ ಕೇಸರಿ ಶ್ರೀ ಮಲ್ಲಿಕಾರ್ಜುನ ಶಿವಯೋಗಿಗಳವರ ಪ್ರವಚನದ ಧ್ವನಿಸುರುಳಿ ಪ್ರಸಾರ.,01:23:37,public,7/10/2022,,37.806008590612336,6217,152,4,0,13,-,0
omcJkg-Lz9E,ಬೇರೆಯವರನ್ನು  ನೋಡಿ ಏನನ್ನು ಕಲಿಯಬೇಕು?,,16:01,public,7/9/2022,,54.21160509236147,275279,3K,89,0,0,-,0
iuK7cyp0qog,ಎಂತಹವರಿಂದ ಜಗತ್ತು ಭಾರತದ ಕಡೆಗೆ  ನೋಡುತ್ತಿದೆ ?,,06:46,public,7/6/2022,,41.92189910071261,16091,374,17,0,0,-,0
4BaYMrZUVe8,ನಮ್ಮ ಕುಟುಂಬವನನ್ನು ಸ್ವರ್ಗ ಮಾಡುವುದು ಹೇಗೆ?,,05:35,public,7/4/2022,,45.463149060827504,36469,589,26,0,0,-,0
OBpRYtRKlkI,Live-Sri Siddheshwar Swamiji's English Pravachan (04-07-2022),Place : Jnanayogashrama Vijayapur,27:03,public,7/4/2022,,38.73024159589906,7697,142,11,0,4,-,1
wrf9lMx4A_c,Live-Special Program,Place : Jnanayogashrama Vijayapur,01:02:19,public,7/3/2022,,44.42236665890287,28674,488,38,0,4,-,1
Z_ZqsAcvy0s,ನಾವು ಇಲ್ಲಿರೋದು ಯಾವುದಕ್ಕಾಗಿ?,,09:51,public,7/2/2022,,45.07269200675146,33323,589,19,0,0,-,1
UqtWncZid4o,ಮನುಷ್ಯನೇ ಏಕೆ ದ್ವೇಷ ಮಾಡುವೆ?,,13:20,public,6/29/2022,,49.523105231692284,93178,1.4K,64,0,0,-,1
hYXu4I4L6N4,ನಾವು ಮಾತನಾಡುವ ಮಾತು ಹೇಗಿರಬೇಕು?,,12:27,public,6/27/2022,,59.32190458835683,896515,9.8K,262,0,0,-,0
jBT4d7RgU1U,ಜಗತ್ತು ಯಾರ ಮೇಲೆ ನಿಂತಿದೆ?,,10:39,public,6/25/2022,,47.39526351668686,56990,895,40,0,0,-,1
c0OPjHEwxOQ,ನಮ್ಮ ಮನಸ್ಸು ಯಾವುದಕ್ಕೆ ಸೋಲುತ್ತಿದೆ?,,16:12,public,6/23/2022,,48.767464705422675,78251,1.2K,43,0,0,-,0
fT9azTGFwVo,ನೀತಿಯಲ್ಲಿ ಎಂತಹ ಪ್ರಕಾರಗಳು,,13:34,public,6/21/2022,,42.815045600229006,19779,405,15,0,0,-,0
5OW_-mQfL70,Inauguration of KSS Sanskrit Pathashala & Hostel Building and Book Release,Hon'ble Sri Narendra Modi ji Prime Minister of India,01:33:20,public,6/20/2022,,55.077588583982816,336255,3.1K,87,0,9,-,0
HSLK3eWagwY,ನಾನೇಕೆ ಬಡವನು?,,15:49,public,6/19/2022,,55.03118372503859,332669,3.4K,88,0,0,-,0
cWtIyHNXGSQ,ಯಾವುದು ಧರ್ಮ?,,13:20,public,6/15/2022,,51.03744806697701,132211,1.4K,45,0,0,-,1
NKSvrSU7o2s,ಕಾರ ಹುಣ್ಣಿಮೆಯ ಮಹತ್ವ,"# ಪೂಜ್ಯ ಶ್ರೀ ಅದೃಶ್ಯ ಕಾಢಸಿದ್ಧೇಶ್ವರ ಸ್ವಾಮಿಗಳು, ಸಿದ್ಧಗಿರಿ ಮಠ, ಕಣ್ಣೇರಿ",05:48,public,6/14/2022,,50.23985785920094,109960,1.5K,49,0,9,-,1
4lttinJBoLg,ಸಮೃದ್ಧ ಜೀವನಕ್ಕಾಗಿ ೩ ಸಂಗತಿಗಳು,,09:36,public,6/13/2022,,44.754353553095314,30960,498,21,0,0,-,1
EXGYMBs6QBg,Live-Sri Siddheshwar Swamiji's English Pravachan (12-06-2022),Place : Jnanayogashrama Vijayapur,40:43,public,6/12/2022,,44.41496421827709,28625,556,44,0,4,-,2
ahGsismc254,ಮನುಷ್ಯನಿಗೆ ಶ್ರದ್ಧೆ ಎಂಬುದು ಎಷ್ಟು ಮುಖ್ಯ,,12:32,public,6/11/2022,,49.59327611860442,94701,1.3K,45,0,0,-,1
CoVdugzMooc,ನಮ್ಮ ಮನಸ್ಸು ಏನೆಲ್ಲಾ ಮಾಡಿಸುತ್ತದೆ?,,15:06,public,6/8/2022,,50.31497132109589,111885,1.5K,42,0,0,-,1
BeHEgo19BO4,ತೃಪ್ತಿ ಎಂಬುದು ಎಲ್ಲಿದೆ?,,12:03,public,6/6/2022,,55.289519592743346,353130,4.2K,109,0,0,-,1
gmE5tEOKISU,ದಾನದಲ್ಲಿಯೂ ಕೂಡಾ ಎಂತಹ ನೀತಿ ಇರುವುದು,,08:16,public,6/4/2022,,45.398944855588056,35932,595,26,0,0,-,0
3K2AK0Ts8WI,ನಮ್ಮ ಜೀವನವು ಎಂತಹ ಆಟವಾಗಿದೆ?,,12:53,public,6/1/2022,,45.70636000167033,38577,645,32,0,0,-,1
Xe0p6AdT13k,ಮನುಷ್ಯನ ಆತ್ಮ ವಿಶ್ವಾಸ ಹೇಗಿರಬೇಕು?,,15:09,public,5/30/2022,,52.18662750888652,172417,2.6K,82,0,0,-,1
_ZmYd4D0EFU,ಎಲ್ಲಿಯತನಕ ಮನುಷ್ಯನಿಗೆ ಸಂತೋಷ ಸಿಗುವುದಿಲ್ಲ?,,14:38,public,5/28/2022,,53.75650238355378,247803,2.6K,55,0,0,-,1
svj6HYs17KE,ನಮ್ಮ ಜಗತ್ತನ್ನು ನಾವು ಹೇಗೆ ನೋಡಬೇಕಾಗಿದೆ?,,06:14,public,5/25/2022,,39.939499427931594,10178,205,14,0,0,-,2
e5b_i-tKLmw,ನಾವೆಲ್ಲರು ಹೇಗೆ ಬದುಕಬೇಕಾಗಿದೆ?,,20:40,public,5/23/2022,,57.159216247318625,543934,5.6K,144,0,0,-,1
MnVx5sHcMeM,ಭಗವಂತನು ಯಾವ ರೂಪದಲ್ಲಿ ಕಾಣುತ್ತಾನೆ?,,09:58,public,5/19/2022,,53.84296217532038,252803,2.5K,65,0,0,-,1
U1gGYqulHF4,ನಮ್ಮ ಜೀವನವನ್ನು ಇನ್ನೊಬ್ಬರಿಗೆ ಹೋಲಿಸಿದರೆ ಏನಾಗುತ್ತದೆ ?,,09:31,public,5/16/2022,,49.116962864601774,84832,1.2K,36,0,0,-,1
ReEjLLZbjgU,ನಮ್ಮ ಮನೆಯೆಂಬುದು ಹೇಗಿರಬೇಕು?,,12:21,public,5/14/2022,,54.0476660569182,265047,2.7K,50,0,0,-,0
aXQf73Cr_jo,ನಮ್ಮ  ಆನಂದಕ್ಕಾಗಿ ನಾವೇನು ಮಾಡಬೇಕು?,,09:19,public,5/11/2022,,48.79964597373045,78835,1.1K,38,0,0,-,0
WxlEu49cuhk,ಮನುಷ್ಯ ನಿಶ್ಚಿಂತನಾಗುವುದು ಯಾವಾಗ?,,13:56,public,5/9/2022,,52.67761586462015,193129,2.1K,66,0,0,-,1
PMexH_uZuc4,Live-Sri Siddheshwar Swamiji's English Pravachan (08-05-2022),Place : Jnanayogashrama Vijayapur,56:05,public,5/8/2022,,41.22471695855543,13697,261,48,0,4,-,2
VdhmNSb1qm0,ಮಾರ್ಗಗಳಲ್ಲಿ ವಿಶೇಷವಾದ ಮಾರ್ಗ ಯಾವುದು?,,13:33,public,5/7/2022,,48.413194945550224,72101,962,36,0,0,-,0
Bhvq4yXwL7E,"Live-ಜ್ಞಾನಯೋಗಾಶ್ರಮ ವಿಜಯಪುರದಲ್ಲಿ ""ನೂರರ ಅಂಗಳದಲ್ಲಿಯ ಹಿರಿಯರು"" ಎಂಬ ಗ್ರಂಥ ಬಿಡುಗಡೆ ಕಾರ್ಯಕ್ರಮ",ಸ್ಥಳ : ಜ್ಞಾನಯೋಗಾಶ್ರಮ ವಿಜಯಪುರ.,01:59:39,public,5/6/2022,,39.87998384086907,10039,216,14,0,4,-,0
O4sH9I6PQ7M,Live-ಜ್ಞಾನಯೋಗಾಶ್ರಮ ವಿಜಯಪುರದಲ್ಲಿ ಬಸವ ಜಯಂತಿ ಅಂಗವಾಗಿ ವಿಶೇಷ ಕಾರ್ಯಕ್ರಮ,ಸ್ಥಳ : ಜ್ಞಾನಯೋಗಾಶ್ರಮ ವಿಜಯಪುರ.,02:03:02,public,5/5/2022,,45.66408164881498,38202,646,29,0,4,-,1
DI-PBdyOW-4,"ದೇವರು ಎಲ್ಲಿದ್ದಾನೆ, ಹೇಗಿದ್ದಾನೆ ಮತ್ತು ಏನು ಮಾಡುತ್ತಿದ್ದಾನೆ ?",,08:18,public,5/4/2022,,51.525040290781135,147977,2K,47,0,0,-,1
GNsXnbXKUtI,Live-ಪರಮ ಪೂಜ್ಯ ಶ್ರೀ ಸಿದ್ಧೇಶ್ವರ ಸ್ವಾಮೀಜಿಯವರ ಆಧ್ಯಾತ್ಮಿಕ ಪ್ರವಚನ (04-05-2022),ಸ್ಥಳ : ಜ್ಞಾನಯೋಗಾಶ್ರಮ ವಿಜಯಪುರ.,59:18,public,5/4/2022,,43.55983000012497,23493,406,31,0,4,-,1
DuYSOwxMbPw,Live-Sri Siddheshwar Swamiji's English Pravachan (01-05-2022),Place : Jnanayogashrama Vijayapur,58:02,public,5/1/2022,,40.304666419591186,11074,208,14,0,4,-,2
